,user_id,name,gender,age,year,email,programme,categories
570,571,Jose Villaverde Revilla,male,18,4,josevillaverderevilla@edem.es,BBA in Business Administration,"['Management Skills', 'Marketing']"
571,572,René Bauzà Bellido,male,18,2,renébauzàbellido@edem.es,BBA in Business Administration,['Business Management']
572,573,Roldán Garrido Naranjo,male,18,4,roldángarridonaranjo@edem.es,BBA in Business Administration,['Finance and Investment']
573,574,Angelina Nogués-Cañete,female,35,1,angelinanogués-cañete@edem.es,Bootcamp Full Stack,"['Management Skills', 'Technology', 'Business Management', 'Business Management']"
574,575,Calisto Jerez Quirós,male,20,1,calistojerezquirós@edem.es,BBA in Business Administration,['Technology']
575,576,Malena Sanjuan Bastida,female,23,1,malenasanjuanbastida@edem.es,Master Marketing and Digital Sales,"['Business Management', 'Management Skills', 'Marketing', 'Marketing']"
576,577,Chuy Briones Martínez,male,18,3,chuybrionesmartínez@edem.es,BBA in Business Administration,"['Marketing', 'Management Skills', 'Marketing', 'Business Management', 'Technology']"
577,578,Herminio Barral-Castells,male,18,2,herminiobarral-castells@edem.es,BBA in Business Administration,"['Finance and Investment', 'Finance and Investment', 'Marketing']"
578,579,Nicolasa Mayoral Vila,female,19,2,nicolasamayoralvila@edem.es,BBA in Business Administration,"['Technology', 'Finance and Investment', 'Marketing', 'Management Skills', 'Marketing']"
579,580,Remedios Cepeda,female,18,4,remedioscepeda@edem.es,BBA in Business Administration,"['Finance and Investment', 'Marketing', 'Marketing', 'Marketing', 'Management Skills']"
580,581,Wilfredo Gibert Portillo,male,19,1,wilfredogibertportillo@edem.es,BBA in Business Administration,"['Management Skills', 'Marketing', 'Management Skills', 'Marketing', 'Management Skills']"
581,582,Eduardo del Alemán,male,23,1,eduardodelalemán@edem.es,Master Data Analytics,"['Business Management', 'Business Management']"
582,583,Evelia Carvajal Castilla,female,25,1,eveliacarvajalcastilla@edem.es,Master Data Analytics,['Technology']
583,584,Cintia Ramis Gual,female,18,1,cintiaramisgual@edem.es,BSc in Engineering and Management,"['Finance and Investment', 'Technology', 'Marketing']"
584,585,Graciana Soria,female,24,1,gracianasoria@edem.es,Master Finance,"['Business Management', 'Business Management', 'Technology']"
585,586,Leonel Seguí Salvà,male,18,1,leonelseguísalvà@edem.es,BBA in Business Administration,"['Finance and Investment', 'Management Skills', 'Marketing']"
586,587,Jerónimo Moles Solsona,male,19,2,jerónimomolessolsona@edem.es,BBA in Business Administration,"['Management Skills', 'Technology', 'Management Skills', 'Finance and Investment']"
587,588,Águeda Jimena Ferrero Ibañez,female,18,3,águedajimenaferreroibañez@edem.es,BBA in Business Administration,"['Business Management', 'Finance and Investment', 'Business Management', 'Business Management', 'Business Management']"
588,589,Jose Aureliano Bernal Campillo,male,19,1,joseaurelianobernalcampillo@edem.es,BBA in Business Administration,['Management Skills']
589,590,Melisa del Arco,female,19,1,melisadelarco@edem.es,BSc in Engineering and Management,"['Business Management', 'Business Management', 'Business Management', 'Management Skills']"
590,591,Elisa del Botella,female,27,1,elisadelbotella@edem.es,Master Data Analytics,['Finance and Investment']
591,592,Victor Andrade Aguiló,male,18,3,victorandradeaguiló@edem.es,BSc in Engineering and Management,"['Technology', 'Business Management', 'Finance and Investment']"
592,593,Chus Cañas Prada,female,18,4,chuscañasprada@edem.es,BSc in Engineering and Management,['Finance and Investment']
593,594,Salomón Conrado Crespo Ojeda,male,23,1,salomónconradocrespoojeda@edem.es,Master Marketing and Digital Sales,"['Technology', 'Technology', 'Finance and Investment', 'Finance and Investment']"
594,595,Rubén Bueno Andreu,male,18,1,rubénbuenoandreu@edem.es,BBA in Business Administration,"['Finance and Investment', 'Technology', 'Management Skills', 'Management Skills', 'Management Skills']"
595,596,Flavia Hoyos-Gelabert,female,26,1,flaviahoyos-gelabert@edem.es,Master Finance,"['Business Management', 'Business Management', 'Technology', 'Marketing']"
596,597,Aroa Prado Vazquez,female,21,4,aroapradovazquez@edem.es,BBA in Business Administration,"['Technology', 'Finance and Investment']"
597,598,Elba Cadenas,female,19,1,elbacadenas@edem.es,BBA in Business Administration,"['Finance and Investment', 'Management Skills', 'Management Skills', 'Finance and Investment']"
598,599,María José Cano Osorio,female,18,1,maríajosécanoosorio@edem.es,BSc in Engineering and Management,"['Technology', 'Technology']"
599,600,Amalia Heredia,female,25,1,amaliaheredia@edem.es,Bootcamp Data Science,"['Business Management', 'Management Skills', 'Marketing', 'Business Management']"
600,601,Ignacio Nico Alcalde Miranda,male,18,1,ignacionicoalcaldemiranda@edem.es,BSc in Engineering and Management,"['Technology', 'Finance and Investment', 'Finance and Investment', 'Management Skills']"
601,602,Basilio Ropero Lucena,male,20,4,basilioroperolucena@edem.es,BBA in Business Administration,"['Management Skills', 'Business Management', 'Marketing', 'Management Skills']"
602,603,Lara Valencia-Losada,female,18,2,laravalencia-losada@edem.es,BBA in Business Administration,"['Technology', 'Marketing', 'Business Management']"
603,604,Maximino Vila-Puga,male,26,1,maximinovila-puga@edem.es,Master Marketing and Digital Sales,"['Finance and Investment', 'Management Skills', 'Marketing', 'Management Skills', 'Management Skills']"
604,605,Alejandra Anguita Chacón,female,20,4,alejandraanguitachacón@edem.es,BBA in Business Administration,"['Marketing', 'Management Skills', 'Business Management', 'Technology']"
605,606,Jordán Villar Busquets,male,19,4,jordánvillarbusquets@edem.es,BBA in Business Administration,"['Business Management', 'Management Skills', 'Management Skills', 'Business Management', 'Management Skills']"
606,607,Vidal Nevado Guardiola,male,21,2,vidalnevadoguardiola@edem.es,BBA in Business Administration,"['Finance and Investment', 'Marketing', 'Finance and Investment', 'Business Management', 'Finance and Investment']"
607,608,Kike Ferrero Avilés,male,26,1,kikeferreroavilés@edem.es,Master Marketing and Digital Sales,"['Marketing', 'Management Skills', 'Business Management', 'Marketing']"
608,609,Roldán Bou,male,19,2,roldánbou@edem.es,BSc in Engineering and Management,['Marketing']
609,610,Carlota Segarra Marquez,female,21,4,carlotasegarramarquez@edem.es,BSc in Engineering and Management,"['Business Management', 'Finance and Investment', 'Management Skills', 'Management Skills']"
610,611,Áurea Ferreras Sebastián,female,20,4,áureaferrerassebastián@edem.es,BBA in Business Administration,"['Business Management', 'Business Management']"
611,612,Francisco Jose Velasco Tapia,male,19,1,franciscojosevelascotapia@edem.es,BBA in Business Administration,['Technology']
612,613,Calixto Gilabert Canales,male,19,3,calixtogilabertcanales@edem.es,BBA in Business Administration,"['Technology', 'Technology', 'Technology', 'Marketing', 'Business Management']"
613,614,Ambrosio Pinto Sastre,male,19,2,ambrosiopintosastre@edem.es,BBA in Business Administration,"['Finance and Investment', 'Marketing', 'Business Management', 'Marketing', 'Technology']"
614,615,Armando Barros Corral,male,20,3,armandobarroscorral@edem.es,BBA in Business Administration,['Finance and Investment']
615,616,Samanta Llano Ferrera,female,19,2,samantallanoferrera@edem.es,BBA in Business Administration,"['Business Management', 'Management Skills']"
616,617,Amalia Goñi-Llanos,female,24,1,amaliagoñi-llanos@edem.es,Master Marketing and Digital Sales,"['Finance and Investment', 'Marketing', 'Business Management', 'Management Skills', 'Business Management']"
617,618,Cosme Galiano-Fuente,male,20,1,cosmegaliano-fuente@edem.es,BBA in Business Administration,"['Finance and Investment', 'Finance and Investment', 'Management Skills', 'Business Management']"
618,619,Narcisa Gascón Bernat,female,19,4,narcisagascónbernat@edem.es,BBA in Business Administration,"['Technology', 'Technology', 'Technology', 'Management Skills', 'Business Management']"
619,620,Crescencia Valcárcel,female,18,1,crescenciavalcárcel@edem.es,BBA in Business Administration,"['Business Management', 'Finance and Investment', 'Marketing', 'Technology', 'Management Skills']"
620,621,Tiburcio Toledo Miguel,male,18,1,tiburciotoledomiguel@edem.es,BBA in Business Administration,['Finance and Investment']
621,622,Delia Vicente Figuerola,female,18,2,deliavicentefiguerola@edem.es,BSc in Engineering and Management,"['Management Skills', 'Management Skills']"
622,623,Natalio Cabo Paz,male,19,4,nataliocabopaz@edem.es,BSc in Engineering and Management,"['Technology', 'Management Skills']"
623,624,Mamen del Vara,female,19,2,mamendelvara@edem.es,BSc in Engineering and Management,['Technology']
624,625,Teófilo Palma Mármol,male,19,3,teófilopalmamármol@edem.es,BBA in Business Administration,"['Management Skills', 'Management Skills', 'Marketing', 'Finance and Investment']"
625,626,Susanita Ferrán Rivas,female,25,1,susanitaferránrivas@edem.es,Master Marketing and Digital Sales,"['Business Management', 'Business Management', 'Finance and Investment']"
626,627,Custodia Barón Vendrell,female,19,4,custodiabarónvendrell@edem.es,BSc in Engineering and Management,"['Technology', 'Technology']"
627,628,Jacobo Calixto Llorens Nicolau,male,18,4,jacobocalixtollorensnicolau@edem.es,BSc in Engineering and Management,"['Technology', 'Marketing', 'Management Skills']"
628,629,Josefa Ariza Valentín,female,18,2,josefaarizavalentín@edem.es,BBA in Business Administration,"['Business Management', 'Finance and Investment', 'Business Management', 'Management Skills']"
629,630,Aurelio Alvarez-Segovia,male,18,4,aurelioalvarez-segovia@edem.es,BBA in Business Administration,"['Marketing', 'Technology', 'Technology', 'Finance and Investment', 'Management Skills']"
630,631,Tiburcio Guardia-Barco,male,45,1,tiburcioguardia-barco@edem.es,Bootcamp Full Stack,"['Business Management', 'Marketing', 'Finance and Investment']"
631,632,Edelmiro Suárez Camacho,male,18,3,edelmirosuárezcamacho@edem.es,BBA in Business Administration,['Business Management']
632,633,Cristian Salas-Beltrán,male,18,1,cristiansalas-beltrán@edem.es,BBA in Business Administration,"['Finance and Investment', 'Management Skills', 'Technology', 'Management Skills', 'Marketing']"
633,634,Trinidad Trillo Goñi,female,19,2,trinidadtrillogoñi@edem.es,BSc in Engineering and Management,"['Marketing', 'Management Skills', 'Management Skills', 'Management Skills', 'Finance and Investment']"
634,635,Silvio Gabaldón Zaragoza,male,18,4,silviogabaldónzaragoza@edem.es,BSc in Engineering and Management,"['Marketing', 'Business Management', 'Marketing']"
635,636,José María Morcillo Vizcaíno,male,18,1,josémaríamorcillovizcaíno@edem.es,BBA in Business Administration,"['Marketing', 'Technology', 'Business Management']"
636,637,Alejandra Carmona,female,19,3,alejandracarmona@edem.es,BSc in Engineering and Management,"['Finance and Investment', 'Management Skills', 'Finance and Investment']"
637,638,Bernardo Diéguez,male,19,1,bernardodiéguez@edem.es,BSc in Engineering and Management,"['Technology', 'Technology']"
638,639,Teo Buendía Urrutia,male,18,3,teobuendíaurrutia@edem.es,BBA in Business Administration,"['Technology', 'Technology']"
639,640,Enrique Boix Calderon,male,18,1,enriqueboixcalderon@edem.es,BBA in Business Administration,"['Business Management', 'Business Management', 'Business Management', 'Marketing']"
640,641,Aureliano Palomares Oller,male,50,1,aurelianopalomaresoller@edem.es,Bootcamp Full Stack,"['Finance and Investment', 'Management Skills', 'Finance and Investment', 'Marketing', 'Business Management']"
641,642,Asdrubal Gordillo Ibáñez,male,19,3,asdrubalgordilloibáñez@edem.es,BBA in Business Administration,"['Marketing', 'Technology', 'Finance and Investment']"
642,643,Alma Alemán Berrocal,female,18,4,almaalemánberrocal@edem.es,BBA in Business Administration,"['Marketing', 'Technology', 'Technology', 'Business Management']"
643,644,Luís Coloma,male,18,2,luíscoloma@edem.es,BSc in Engineering and Management,"['Business Management', 'Technology', 'Finance and Investment', 'Technology']"
644,645,Leoncio Royo Barón,male,25,1,leoncioroyobarón@edem.es,Master Finance,"['Management Skills', 'Management Skills']"
645,646,Plinio Gaya Frutos,male,18,2,pliniogayafrutos@edem.es,BBA in Business Administration,"['Management Skills', 'Business Management', 'Technology', 'Business Management', 'Technology']"
646,647,Francisco Guillen Blanco,male,25,1,franciscoguillenblanco@edem.es,Master Finance,"['Finance and Investment', 'Finance and Investment', 'Business Management', 'Marketing', 'Management Skills']"
647,648,Mar Ibáñez Soriano,female,21,3,maribáñezsoriano@edem.es,BBA in Business Administration,['Business Management']
648,649,Mauricio Sala Caparrós,male,19,2,mauriciosalacaparrós@edem.es,BBA in Business Administration,"['Technology', 'Marketing', 'Finance and Investment', 'Marketing']"
649,650,Danilo Fuertes-Berrocal,male,19,2,danilofuertes-berrocal@edem.es,BBA in Business Administration,"['Management Skills', 'Marketing']"
650,651,Wálter Amador Canales Acero,male,20,4,wálteramadorcanalesacero@edem.es,BSc in Engineering and Management,"['Management Skills', 'Marketing', 'Finance and Investment', 'Marketing']"
651,652,Eric Dueñas Escrivá,male,19,1,ericdueñasescrivá@edem.es,BSc in Engineering and Management,['Business Management']
652,653,África Bernat-Cantón,female,27,1,áfricabernat-cantón@edem.es,Bootcamp Data Science,"['Management Skills', 'Business Management']"
653,654,Merche Prada,female,18,2,mercheprada@edem.es,BBA in Business Administration,"['Marketing', 'Business Management', 'Technology']"
654,655,Alejandro del Menendez,male,27,1,alejandrodelmenendez@edem.es,Master Data Analytics,"['Finance and Investment', 'Management Skills', 'Management Skills', 'Finance and Investment', 'Management Skills']"
655,656,María Jesús Cisneros Vargas,female,18,2,maríajesúscisnerosvargas@edem.es,BBA in Business Administration,"['Technology', 'Finance and Investment', 'Marketing']"
656,657,Georgina Palmer Ibañez,female,18,1,georginapalmeribañez@edem.es,BSc in Engineering and Management,"['Management Skills', 'Management Skills', 'Marketing']"
657,658,Chuy Torrents-Jara,male,19,3,chuytorrents-jara@edem.es,BBA in Business Administration,['Finance and Investment']
658,659,Marciano Sola Camacho,male,20,1,marcianosolacamacho@edem.es,BSc in Engineering and Management,"['Marketing', 'Marketing', 'Marketing', 'Finance and Investment']"
659,660,Xavier Checa Adadia,male,21,3,xavierchecaadadia@edem.es,BSc in Engineering and Management,"['Management Skills', 'Business Management']"
660,661,Eleuterio Anaya Cerdán,male,18,3,eleuterioanayacerdán@edem.es,BBA in Business Administration,"['Business Management', 'Business Management']"
661,662,Anastasio Expósito Carrión,male,19,1,anastasioexpósitocarrión@edem.es,BBA in Business Administration,"['Finance and Investment', 'Business Management', 'Business Management', 'Management Skills']"
662,663,Buenaventura Barreda Sanmartín,male,21,1,buenaventurabarredasanmartín@edem.es,Bootcamp Cibersecurity,['Business Management']
663,664,César Boix Montoya,male,19,2,césarboixmontoya@edem.es,BSc in Engineering and Management,['Technology']
664,665,Aroa Pazos Rios,female,27,1,aroapazosrios@edem.es,Master Marketing and Digital Sales,"['Business Management', 'Marketing', 'Technology']"
665,666,Jose Angel Otero Céspedes,male,19,3,joseangeloterocéspedes@edem.es,BBA in Business Administration,"['Management Skills', 'Finance and Investment', 'Business Management', 'Business Management']"
666,667,Ariel del Suárez,female,24,1,arieldelsuárez@edem.es,Master Marketing and Digital Sales,"['Business Management', 'Business Management', 'Marketing', 'Business Management']"
667,668,Josefa Montero Oliveras,female,18,1,josefamonterooliveras@edem.es,BBA in Business Administration,"['Management Skills', 'Technology', 'Management Skills', 'Management Skills']"
668,669,Pedro Rico Carballo Franco,male,18,2,pedroricocarballofranco@edem.es,BBA in Business Administration,"['Management Skills', 'Technology', 'Technology']"
669,670,Priscila Plana Saldaña,female,18,2,priscilaplanasaldaña@edem.es,BBA in Business Administration,"['Business Management', 'Marketing', 'Business Management', 'Finance and Investment']"
670,671,César Lopez Domingo,male,18,2,césarlopezdomingo@edem.es,BBA in Business Administration,"['Finance and Investment', 'Marketing', 'Finance and Investment', 'Technology']"
671,672,Ambrosio Pina-Cortes,male,26,1,ambrosiopina-cortes@edem.es,Master Finance,"['Management Skills', 'Business Management', 'Finance and Investment', 'Business Management']"
672,673,Ernesto Olivares Amor,male,20,1,ernestoolivaresamor@edem.es,Bootcamp UX/ UI,"['Marketing', 'Marketing']"
673,674,Teo Rubio Plaza,male,18,1,teorubioplaza@edem.es,BBA in Business Administration,['Business Management']
674,675,Anastasio del Egea,male,19,3,anastasiodelegea@edem.es,BBA in Business Administration,"['Finance and Investment', 'Business Management', 'Business Management']"
675,676,Plinio Saez Raya,male,18,3,pliniosaezraya@edem.es,BBA in Business Administration,['Management Skills']
676,677,Paula Mora,female,26,1,paulamora@edem.es,Master Marketing and Digital Sales,"['Business Management', 'Business Management', 'Technology']"
677,678,Fabio Lloret Asenjo,male,31,1,fabiolloretasenjo@edem.es,Bootcamp Data Science,['Business Management']
678,679,Chus Bernal-Cañete,female,18,4,chusbernal-cañete@edem.es,BSc in Engineering and Management,['Management Skills']
679,680,Fanny Llanos Briones,female,18,4,fannyllanosbriones@edem.es,BSc in Engineering and Management,['Finance and Investment']
680,681,Severiano Arias Pelayo,male,18,4,severianoariaspelayo@edem.es,BBA in Business Administration,"['Technology', 'Technology']"
681,682,Arcelia Benavente Fernández,female,19,3,arceliabenaventefernández@edem.es,BSc in Engineering and Management,['Business Management']
682,683,José Manuel Roig,male,18,3,josémanuelroig@edem.es,BSc in Engineering and Management,['Marketing']
683,684,Toni Julián Maldonado Paniagua,male,18,1,tonijuliánmaldonadopaniagua@edem.es,BSc in Engineering and Management,"['Business Management', 'Technology', 'Management Skills', 'Finance and Investment']"
684,685,Blas Villalobos Ros,male,19,1,blasvillalobosros@edem.es,BSc in Engineering and Management,['Finance and Investment']
685,686,Narcisa Serna Llabrés,female,18,2,narcisasernallabrés@edem.es,BBA in Business Administration,"['Marketing', 'Finance and Investment', 'Business Management']"
686,687,Aureliano Delgado Matas,male,19,3,aurelianodelgadomatas@edem.es,BBA in Business Administration,"['Business Management', 'Business Management']"
687,688,Samuel Pedrero Pont,male,18,1,samuelpedreropont@edem.es,BBA in Business Administration,['Technology']
688,689,Remigio Valenciano Cervera,male,18,1,remigiovalencianocervera@edem.es,BBA in Business Administration,['Business Management']
689,690,Eligia Vizcaíno Pagès,female,18,4,eligiavizcaínopagès@edem.es,BBA in Business Administration,"['Technology', 'Business Management']"
690,691,Victorino Cuervo Gaya,male,18,4,victorinocuervogaya@edem.es,BBA in Business Administration,"['Marketing', 'Business Management']"
691,692,Mateo Villa-Pablo,male,18,2,mateovilla-pablo@edem.es,BBA in Business Administration,"['Marketing', 'Finance and Investment', 'Finance and Investment', 'Business Management']"
692,693,Porfirio Jerez Gras,male,18,4,porfiriojerezgras@edem.es,BBA in Business Administration,"['Business Management', 'Management Skills', 'Technology', 'Business Management', 'Management Skills']"
693,694,Mauricio Reina Arnau,male,26,1,mauricioreinaarnau@edem.es,MBA Junior,['Management Skills']
694,695,Fernando Alberola-Olivera,male,27,1,fernandoalberola-olivera@edem.es,Master Marketing and Digital Sales,"['Business Management', 'Business Management', 'Business Management', 'Business Management', 'Marketing']"
695,696,Dorita Vilar-Ferrán,female,19,3,doritavilar-ferrán@edem.es,BBA in Business Administration,"['Management Skills', 'Business Management', 'Finance and Investment']"
696,697,Isidoro Romeu Prieto,male,18,4,isidororomeuprieto@edem.es,BBA in Business Administration,"['Management Skills', 'Finance and Investment', 'Marketing', 'Marketing']"
697,698,Bautista Julián Pinto Ledesma,male,24,1,bautistajuliánpintoledesma@edem.es,MBA Junior,"['Management Skills', 'Management Skills', 'Business Management', 'Finance and Investment']"
698,699,Sebastian Mesa,male,19,2,sebastianmesa@edem.es,BBA in Business Administration,['Marketing']
699,700,Estela Velázquez Calvo,female,20,3,estelavelázquezcalvo@edem.es,BBA in Business Administration,"['Finance and Investment', 'Marketing', 'Technology']"
700,701,Román Santamaria Cañas,male,18,4,románsantamariacañas@edem.es,BBA in Business Administration,"['Technology', 'Finance and Investment', 'Technology']"
701,702,Estefanía Velasco Neira,female,24,1,estefaníavelasconeira@edem.es,MBA Junior,['Finance and Investment']
702,703,Eutimio Luís Lorenzo,male,26,1,eutimioluíslorenzo@edem.es,Master Data Analytics,['Finance and Investment']
703,704,Gregorio Domínguez Paredes,male,18,1,gregoriodomínguezparedes@edem.es,BSc in Engineering and Management,"['Finance and Investment', 'Finance and Investment']"
704,705,Clemente Urbano Lozano Giménez,male,18,3,clementeurbanolozanogiménez@edem.es,BSc in Engineering and Management,"['Technology', 'Business Management', 'Technology', 'Technology']"
705,706,Maricruz Frías Francisco,female,19,1,maricruzfríasfrancisco@edem.es,BBA in Business Administration,"['Finance and Investment', 'Technology', 'Business Management', 'Management Skills']"
706,707,Óscar Zamorano Barberá,male,23,1,óscarzamoranobarberá@edem.es,Master Marketing and Digital Sales,"['Finance and Investment', 'Marketing', 'Marketing']"
707,708,Rolando Pino Peral,male,21,3,rolandopinoperal@edem.es,BBA in Business Administration,"['Technology', 'Management Skills']"
708,709,Conrado David Mata Uriarte,male,18,1,conradodavidmatauriarte@edem.es,BBA in Business Administration,['Management Skills']
709,710,Alejandra Martin Giménez,female,19,2,alejandramartingiménez@edem.es,BSc in Engineering and Management,"['Business Management', 'Marketing', 'Finance and Investment', 'Finance and Investment']"
710,711,Perlita Chaves,female,19,4,perlitachaves@edem.es,BBA in Business Administration,"['Finance and Investment', 'Business Management', 'Finance and Investment', 'Business Management']"
711,712,Artemio Mayo Ferreras,male,19,4,artemiomayoferreras@edem.es,BBA in Business Administration,"['Finance and Investment', 'Business Management']"
712,713,Olalla Gallo Salmerón,female,23,1,olallagallosalmerón@edem.es,Bootcamp Data Science,['Finance and Investment']
713,714,Eladio de Amo,male,19,2,eladiodeamo@edem.es,BBA in Business Administration,"['Technology', 'Business Management', 'Business Management']"
714,715,Flora Sanz-Angulo,female,21,2,florasanz-angulo@edem.es,BBA in Business Administration,"['Management Skills', 'Business Management']"
715,716,Ana Belén Molins Badía,female,18,1,anabelénmolinsbadía@edem.es,BSc in Engineering and Management,"['Business Management', 'Finance and Investment', 'Marketing']"
716,717,Régulo Barón Bonilla,male,18,1,régulobarónbonilla@edem.es,BSc in Engineering and Management,"['Marketing', 'Management Skills', 'Finance and Investment']"
717,718,Cándido Quirós Riba,male,18,2,cándidoquirósriba@edem.es,BBA in Business Administration,"['Business Management', 'Technology', 'Technology', 'Finance and Investment', 'Marketing']"
718,719,Albert Agustí Jurado,male,18,1,albertagustíjurado@edem.es,BBA in Business Administration,"['Management Skills', 'Management Skills']"
719,720,Leandro Baldomero Bárcena Gelabert,male,19,1,leandrobaldomerobárcenagelabert@edem.es,BBA in Business Administration,['Marketing']
720,721,Vicente Amorós-Moliner,male,19,2,vicenteamorós-moliner@edem.es,BSc in Engineering and Management,['Management Skills']
721,722,Plácido Toledo Morales,male,27,1,plácidotoledomorales@edem.es,Bootcamp Data Science,"['Finance and Investment', 'Marketing', 'Finance and Investment', 'Finance and Investment', 'Management Skills']"
722,723,Ángela Dominga Bernat Larrañaga,female,23,1,ángeladomingabernatlarrañaga@edem.es,Master Data Analytics,"['Finance and Investment', 'Marketing']"
723,724,Ruperto Riquelme Jódar,male,18,3,rupertoriquelmejódar@edem.es,BBA in Business Administration,['Technology']
724,725,Leticia Nadia Lobato León,female,41,1,leticianadialobatoleón@edem.es,Bootcamp Data Science,"['Management Skills', 'Management Skills', 'Marketing', 'Management Skills']"
725,726,Tamara Marita Seguí Mena,female,20,1,tamaramaritaseguímena@edem.es,Bootcamp Cibersecurity,['Technology']
726,727,Raimundo Checa Salvador,male,19,4,raimundochecasalvador@edem.es,BBA in Business Administration,['Technology']
727,728,Cruz Marí Coronado,male,19,1,cruzmarícoronado@edem.es,BBA in Business Administration,['Finance and Investment']
728,729,Jose Angel de Álvaro,male,18,1,joseangeldeálvaro@edem.es,BSc in Engineering and Management,"['Marketing', 'Marketing', 'Finance and Investment', 'Technology', 'Management Skills']"
729,730,Cleto Lucena-Gelabert,male,23,1,cletolucena-gelabert@edem.es,Master Marketing and Digital Sales,"['Management Skills', 'Technology', 'Finance and Investment']"
730,731,Julio Pinedo Torralba,male,19,2,juliopinedotorralba@edem.es,BBA in Business Administration,"['Management Skills', 'Business Management']"
731,732,Eric Lozano Mancebo,male,19,4,ericlozanomancebo@edem.es,BBA in Business Administration,"['Management Skills', 'Management Skills', 'Marketing', 'Marketing', 'Business Management']"
732,733,Benito Leiva-Cantero,male,23,1,benitoleiva-cantero@edem.es,MBA Junior,"['Business Management', 'Management Skills', 'Finance and Investment', 'Technology', 'Management Skills']"
733,734,Sarita Pomares Mate,female,18,3,saritapomaresmate@edem.es,BSc in Engineering and Management,"['Business Management', 'Business Management', 'Finance and Investment']"
