,Unnamed: 0,student_id,email,name,surname,gender,age,programme,year,category_id,Marketing,Finance and Investment,Management Skills,Business Management,Tech,Entrepreneurship,Artificial Intelligence,Crypto,Sport,Economy,Networking,Sustainability,Design,Music,HR,Employment
395,395,395,ikermate@edem.es,Iker,Mate,male,18,BSc in Engineering and Management,1,"[6, 15, 13, 16, 1, 12, 3, 10, 2, 7, 5]",1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1
396,396,396,primitivoplanas@edem.es,Primitivo,Planas,male,18,BBA in Business Administration,1,"[3, 6, 12, 11, 7, 10, 2, 15, 5, 16, 13, 9]",0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1
397,397,397,arielllabrés@edem.es,Ariel,Llabrés,male,21,BBA in Business Administration,2,"[16, 11, 6, 3, 12, 9, 10, 14, 4, 15, 5, 2, 8, 7]",0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
398,398,398,aureliasoler@edem.es,Aurelia,Soler,female,20,BBA in Business Administration,3,"[5, 3, 12, 1, 14, 10, 7, 13, 15, 16]",1,0,1,0,1,0,1,0,0,1,0,1,1,1,1,1
399,399,399,cosmevarela@edem.es,Cosme,Varela,male,18,BBA in Business Administration,4,"[8, 11, 10, 2, 16, 3, 6, 13, 4, 15, 7]",0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1
400,400,400,joseignaciolladó@edem.es,Jose Ignacio,Lladó,male,18,BBA in Business Administration,2,"[3, 14, 12, 11, 13, 6]",0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0
401,401,401,manuelsainz@edem.es,Manuel,Sainz,male,18,BBA in Business Administration,2,"[1, 5, 4, 14, 12, 2, 6, 15, 11, 10, 16, 7, 13, 8, 3]",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
402,402,402,victormanuelmilla@edem.es,Victor Manuel,Milla,male,18,BSc in Engineering and Management,4,"[14, 8, 7, 6, 9, 16]",0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1
403,403,403,telmosabater@edem.es,Telmo,Sabater,male,19,BBA in Business Administration,2,"[16, 13, 14, 10]",0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
404,404,404,joseparejo@edem.es,Jose,Parejo,male,25,MBA Junior,1,"[6, 8, 2, 13, 1, 5, 12, 16]",1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1
405,405,405,dionisiavalera@edem.es,Dionisia,Valera,female,26,Master Marketing and Digital Sales,1,"[4, 2, 6, 3, 7, 13, 15, 9, 10]",0,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0
406,406,406,adolfopou@edem.es,Adolfo,Pou,male,19,BSc in Engineering and Management,3,"[16, 12, 1, 7, 11, 3, 10, 13, 15, 14, 9]",1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1
407,407,407,martiriovalera@edem.es,Martirio,Valera,female,18,BSc in Engineering and Management,1,"[7, 4, 16, 12, 9, 13, 5, 10, 11, 2, 1]",1,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1
408,408,408,gregoriomontero@edem.es,Gregorio,Montero,male,19,BBA in Business Administration,2,"[13, 10]",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
409,409,409,cristiancueto@edem.es,Cristian,Cueto,male,19,BBA in Business Administration,3,"[5, 1, 6, 15, 7, 2, 16, 8, 4, 13, 12, 11, 10, 3, 9, 14]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
410,410,410,narcisogómez@edem.es,Narciso,Gómez,male,18,BBA in Business Administration,1,"[4, 5, 13, 7, 8, 12, 15, 2, 14, 9, 3, 16, 6, 1, 11, 10]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
411,411,411,gonzalosanmartín@edem.es,Gonzalo,Sanmartín,male,23,Master Data Analytics,1,"[15, 8, 5, 4, 14, 10, 1, 3, 2]",1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0
412,412,412,maríateresaheras@edem.es,María Teresa,Heras,female,24,Master Marketing and Digital Sales,1,"[12, 13, 9]",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
413,413,413,valerioaraujo@edem.es,Valerio,Araujo,male,18,BBA in Business Administration,4,"[8, 9, 1, 7, 15, 13, 12, 16, 4, 10, 3, 14, 11, 6]",1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
414,414,414,marinomontenegro@edem.es,Marino,Montenegro,male,18,BBA in Business Administration,1,"[5, 2]",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
415,415,415,paulinogilabert@edem.es,Paulino,Gilabert,male,20,BSc in Engineering and Management,4,"[6, 3, 4, 13, 14, 15, 1, 7, 2, 16, 12, 8, 5, 11, 9]",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
416,416,416,valeriocarranza@edem.es,Valerio,Carranza,male,21,BSc in Engineering and Management,1,"[3, 2, 7, 9, 14, 13, 6, 5, 8, 12, 1]",1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0
417,417,417,reinaldocuadrado@edem.es,Reinaldo,Cuadrado,male,19,BBA in Business Administration,1,"[4, 7, 3, 14, 10, 12, 11, 2, 9, 5, 1, 13, 15, 8]",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
418,418,418,franciscosainz@edem.es,Francisco,Sainz,male,20,BBA in Business Administration,2,"[13, 11, 8, 10, 16, 14, 1, 3, 5]",1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1
419,419,419,gervasioalegre@edem.es,Gervasio,Alegre,male,25,Master Data Analytics,1,"[5, 10, 15, 11, 12, 7, 1, 13, 6, 8, 2, 14, 4]",1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0
420,420,420,danielmaldonado@edem.es,Daniel,Maldonado,male,19,BSc in Engineering and Management,1,"[12, 1, 6, 13, 5, 16, 11, 8, 2]",1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,1
421,421,421,brunildabermejo@edem.es,Brunilda,Bermejo,female,18,BBA in Business Administration,2,"[5, 16, 12, 8, 6, 15, 7, 2]",0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1
422,422,422,aníbalquero@edem.es,Aníbal,Quero,male,18,BBA in Business Administration,3,"[15, 4, 14, 7, 12, 8, 9]",0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0
423,423,423,alfredoblanch@edem.es,Alfredo,Blanch,male,18,BSc in Engineering and Management,4,"[2, 9, 13, 3, 16, 5, 15, 7, 14, 10, 11, 6]",0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1
424,424,424,robertojáuregui@edem.es,Roberto,Jáuregui,male,20,BBA in Business Administration,4,[6],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
425,425,425,sigfridomurcia@edem.es,Sigfrido,Murcia,male,19,BBA in Business Administration,2,"[7, 14, 1, 4, 15, 8, 12]",1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0
426,426,426,quiquecepeda@edem.es,Quique,Cepeda,male,20,BBA in Business Administration,1,"[7, 5, 6, 8, 9, 16, 2, 1, 4, 3, 13, 15]",1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
427,427,427,marisamanjón@edem.es,Marisa,Manjón,female,20,BBA in Business Administration,4,"[6, 14, 8, 10, 9, 16, 11, 3, 5, 13, 7, 1, 12, 15, 2]",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
428,428,428,pánfiloriera@edem.es,Pánfilo,Riera,male,18,BSc in Engineering and Management,1,"[6, 14]",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
429,429,554,ovidioroda@edem.es,Ovidio,Roda,male,27,Master Marketing and Digital Sales,1,[3],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
430,430,429,rosariovives@edem.es,Rosario,Vives,male,26,Master Marketing and Digital Sales,1,"[8, 11, 4, 15, 14, 5, 7]",0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0
431,431,430,vidallobato@edem.es,Vidal,Lobato,male,27,Master Marketing and Digital Sales,1,[1],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,432,431,olgacamino@edem.es,Olga,Camino,female,18,BSc in Engineering and Management,2,"[5, 11, 3, 10, 1, 4, 16, 13, 9, 15, 7, 14, 6, 2, 12, 8]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
433,433,432,feliciacabrero@edem.es,Felicia,Cabrero,female,18,BBA in Business Administration,2,"[13, 10, 2, 1, 9, 11, 6, 12, 5, 3]",1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0
434,434,433,doravalcárcel@edem.es,Dora,Valcárcel,female,19,BSc in Engineering and Management,3,"[16, 2, 6, 5]",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
435,435,434,custodioparejo@edem.es,Custodio,Parejo,male,44,Bootcamp Data Science,1,"[9, 5, 11, 12, 14, 15, 4, 3, 10, 1, 13]",1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0
436,436,435,epifaniozabala@edem.es,Epifanio,Zabala,male,20,BBA in Business Administration,2,"[11, 16, 3, 12, 1, 15, 8, 5, 9, 4, 7, 6, 13]",1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
437,437,436,odalysayuso@edem.es,Odalys,Ayuso,female,18,BSc in Engineering and Management,1,"[11, 12, 15, 4, 16, 9, 8]",0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1
438,438,437,samuelsegarra@edem.es,Samuel,Segarra,male,19,BBA in Business Administration,1,"[10, 14, 3, 11, 9, 15, 5, 2, 8, 12, 6, 13]",0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0
439,439,438,isaíasclavero@edem.es,Isaías,Clavero,male,25,Master Data Analytics,1,"[11, 16, 2, 4, 6, 13]",0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1
440,440,439,martinamontserrat@edem.es,Martina,Montserrat,female,18,BBA in Business Administration,2,"[14, 13, 6, 16, 5, 10, 12, 8, 2, 4]",0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1
441,441,440,jesusabonet@edem.es,Jesusa,Bonet,female,24,Master Marketing and Digital Sales,1,"[3, 8]",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
442,442,441,toñozurita@edem.es,Toño,Zurita,male,21,BBA in Business Administration,4,"[4, 14, 11, 7, 9, 5, 13]",0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0
443,443,442,raimundobermejo@edem.es,Raimundo,Bermejo,male,23,Bootcamp UX/ UI,1,"[5, 3]",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
444,444,443,nidiaamor@edem.es,Nidia,Amor,female,20,BBA in Business Administration,3,"[11, 7, 10, 8, 3, 6, 12]",0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0
445,445,444,panchoáguila@edem.es,Pancho,Águila,male,23,Bootcamp Data Science,1,"[16, 6, 11]",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
446,446,445,silvestreaguilera@edem.es,Silvestre,Aguilera,male,23,MBA Junior,1,"[11, 16, 1, 14, 8, 5]",1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
447,447,446,juanbautistaatienza@edem.es,Juan Bautista,Atienza,male,21,BBA in Business Administration,3,"[6, 10, 13, 3, 8, 2, 14]",0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0
448,448,447,manolagual@edem.es,Manola,Gual,female,20,BBA in Business Administration,4,"[14, 7, 15, 8, 16, 1, 11, 9, 4, 6, 3, 10, 12, 13]",1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
449,449,448,rufinosoriano@edem.es,Rufino,Soriano,male,20,BBA in Business Administration,2,"[1, 11, 16, 15, 12, 4, 13]",1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1
450,450,449,victorinoruiz@edem.es,Victorino,Ruiz,male,23,Master Data Analytics,1,"[10, 3, 2, 7, 9, 16, 5, 15, 14, 13, 1, 12]",1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1
451,451,450,pacíficaarroyo@edem.es,Pacífica,Arroyo,female,18,BBA in Business Administration,3,"[15, 12, 9, 10, 14, 6, 7, 3, 11, 4]",0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0
452,452,451,petronaviana@edem.es,Petrona,Viana,female,24,MBA Junior,1,"[7, 3, 13, 16, 1, 4, 11, 15, 10, 6, 12, 5]",1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1
453,453,452,blancaribera@edem.es,Blanca,Ribera,female,23,Master Marketing and Digital Sales,1,"[4, 6, 12, 11, 1, 7]",1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0
454,454,453,saturninoanaya@edem.es,Saturnino,Anaya,male,19,BBA in Business Administration,2,"[2, 10, 1, 11, 16, 13, 14, 15, 12]",1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
455,455,454,wáltervalbuena@edem.es,Wálter,Valbuena,male,18,BBA in Business Administration,1,"[15, 7, 2, 9, 5, 8, 3, 4, 1, 10, 13, 11, 16, 6]",1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
456,456,455,luismiguelsalazar@edem.es,Luis Miguel,Salazar,male,21,BBA in Business Administration,1,"[14, 16, 2, 9, 12]",0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
457,457,456,maríafernandacarbajo@edem.es,María Fernanda,Carbajo,female,20,BBA in Business Administration,4,"[10, 2, 13, 15]",0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
458,458,457,maríapilargarcia@edem.es,María Pilar,Garcia,female,23,Master Marketing and Digital Sales,1,"[7, 10, 4, 13, 5, 9, 14, 6, 16, 3, 2, 1, 15, 12, 11, 8]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
459,459,458,titopalmer@edem.es,Tito,Palmer,male,20,BBA in Business Administration,2,"[1, 16, 11, 2, 13, 10, 8, 3]",1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1
460,460,459,elbamontoya@edem.es,Elba,Montoya,female,20,BBA in Business Administration,3,"[3, 12, 15]",0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
461,461,460,gastónpagès@edem.es,Gastón,Pagès,male,18,BBA in Business Administration,1,"[9, 11, 4, 8]",0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
462,462,461,solmolina@edem.es,Sol,Molina,female,19,BSc in Engineering and Management,1,"[9, 8, 1, 2, 3, 14, 5, 6, 16, 4]",1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1
463,463,462,saturninoleiva@edem.es,Saturnino,Leiva,male,18,BBA in Business Administration,1,"[4, 14, 13, 1]",1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
464,464,463,urbanolasa@edem.es,Urbano,Lasa,male,20,BBA in Business Administration,1,[5],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
465,465,464,jimenaacero@edem.es,Jimena,Acero,female,20,BBA in Business Administration,1,"[11, 6, 8, 10, 5, 2]",0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0
466,466,465,timoteosalamanca@edem.es,Timoteo,Salamanca,male,18,BBA in Business Administration,3,"[11, 3, 2, 7, 13, 8, 5, 12, 16, 9, 4, 14]",0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1
467,467,466,antoniafajardo@edem.es,Antonia,Fajardo,female,20,BSc in Engineering and Management,2,"[5, 12, 15, 1]",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
468,468,467,azaharasureda@edem.es,Azahara,Sureda,female,18,BBA in Business Administration,1,"[4, 7, 10, 8, 14, 11]",0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0
469,469,468,aroamorante@edem.es,Aroa,Morante,female,18,BBA in Business Administration,4,"[6, 10, 7, 13, 16, 15, 1, 3, 8, 4, 11, 14, 5, 12, 9]",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470,470,469,hilariodueñas@edem.es,Hilario,Dueñas,male,19,BBA in Business Administration,4,"[11, 1, 12, 16, 9, 10, 13, 4, 6]",1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1
471,471,470,olegariopeñas@edem.es,Olegario,Peñas,male,18,BSc in Engineering and Management,1,"[14, 11, 12, 4]",0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
472,472,471,déboramarí@edem.es,Débora,Marí,female,18,BBA in Business Administration,2,"[12, 11, 15, 14, 7, 3, 9, 1, 10, 6, 2, 5, 4, 16, 8, 13]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
473,473,472,tomasacepeda@edem.es,Tomasa,Cepeda,female,18,BBA in Business Administration,3,"[11, 4, 6, 5, 1, 9, 15, 16, 7, 10, 2, 12, 8, 14, 3, 13]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
474,474,473,josecarloscastañeda@edem.es,Jose Carlos,Castañeda,male,18,BBA in Business Administration,2,"[15, 6, 2, 8, 12, 11, 1, 14, 7, 4, 10, 5, 16, 13, 9, 3]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
475,475,474,calixtotorres@edem.es,Calixto,Torres,male,20,BSc in Engineering and Management,4,"[11, 6, 14, 1, 4, 8, 15, 9, 16, 10, 7, 3, 12, 13, 5]",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
476,476,475,josepmillán@edem.es,Josep,Millán,male,21,BBA in Business Administration,2,"[1, 6, 15, 11, 5, 9, 13, 14]",1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0
477,477,476,marcguitart@edem.es,Marc,Guitart,male,25,MBA Junior,1,"[2, 15, 3, 8]",0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
478,478,477,cristiancid@edem.es,Cristian,Cid,male,18,BBA in Business Administration,3,"[14, 2, 5, 10, 4]",0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0
479,479,478,victormanuelplana@edem.es,Victor Manuel,Plana,male,19,BBA in Business Administration,4,"[4, 15, 14, 7, 16, 8, 12]",0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1
480,480,479,vascopatiño@edem.es,Vasco,Patiño,male,24,Master Data Analytics,1,"[4, 13, 7, 1, 11, 12, 10, 2, 8, 16, 6]",1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1
481,481,480,martacuevas@edem.es,Marta,Cuevas,female,27,Master Marketing and Digital Sales,1,"[16, 1, 9, 12, 15]",1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
482,482,481,donatohuguet@edem.es,Donato,Huguet,male,18,BBA in Business Administration,1,"[16, 15, 9, 13, 3, 10, 12, 11, 2, 4, 6, 5, 14, 7]",0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
483,483,482,emilianaazcona@edem.es,Emiliana,Azcona,female,21,BSc in Engineering and Management,1,"[14, 10, 12, 13, 4, 5, 7, 6, 11, 16, 2, 9, 15]",0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1
484,484,483,raúlecheverría@edem.es,Raúl,Echeverría,male,19,BBA in Business Administration,1,"[11, 12, 15, 9, 16, 4, 14, 10, 5, 6]",0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1
485,485,484,maríafernandapol@edem.es,María Fernanda,Pol,female,25,Master Marketing and Digital Sales,1,"[5, 12, 11, 3, 9, 15, 6, 2, 10, 16, 4, 7]",0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1
486,486,485,marceloiborra@edem.es,Marcelo,Iborra,male,26,Master Data Analytics,1,"[10, 15, 14, 7, 1, 9, 2, 12, 13, 16, 11, 6, 8, 4]",1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
487,487,486,emaamorós@edem.es,Ema,Amorós,female,20,Bootcamp Data Science,1,"[10, 11, 5, 3, 1, 14]",1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0
488,488,487,saludserna@edem.es,Salud,Serna,female,21,BBA in Business Administration,2,"[2, 6, 14, 8, 16, 10, 9]",0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1
489,489,488,carinaandreu@edem.es,Carina,Andreu,female,23,Master Marketing and Digital Sales,1,"[13, 4, 9, 16, 12, 5, 1, 7]",1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1
490,490,489,mohamedcalzada@edem.es,Mohamed,Calzada,male,18,BBA in Business Administration,3,"[14, 13, 11, 6, 9, 1, 16, 5, 4, 12, 8, 2, 3]",1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
491,491,490,fabiánfabra@edem.es,Fabián,Fabra,male,21,BBA in Business Administration,3,"[7, 5, 8, 3, 11, 2, 13]",0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0
492,492,491,rómuloriquelme@edem.es,Rómulo,Riquelme,male,18,BSc in Engineering and Management,4,"[4, 7, 1, 15, 5, 9]",1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0
493,493,492,ambrosiolago@edem.es,Ambrosio,Lago,male,21,BSc in Engineering and Management,4,"[5, 3, 10, 16, 1, 6, 8, 15, 12]",1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1
494,494,493,régulofábregas@edem.es,Régulo,Fábregas,male,18,BBA in Business Administration,2,"[11, 10, 1, 13, 16]",1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
495,495,494,ágatavalenciano@edem.es,Ágata,Valenciano,female,18,BSc in Engineering and Management,1,"[16, 13, 10, 9, 6, 2, 12, 15, 4, 11]",0,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1
496,496,495,silvestrealmansa@edem.es,Silvestre,Almansa,male,18,BBA in Business Administration,1,"[6, 7, 9]",0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
497,497,496,lunacanals@edem.es,Luna,Canals,female,19,BBA in Business Administration,4,"[3, 6, 4, 14, 11, 15, 12, 10, 5, 2, 8, 9, 13]",0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
498,498,497,melisaroman@edem.es,Melisa,Roman,female,18,BBA in Business Administration,2,[4],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
499,499,498,leyremartínez@edem.es,Leyre,Martínez,female,19,BSc in Engineering and Management,3,"[15, 4, 11, 10, 13, 16, 1, 6, 7, 8, 12, 14]",1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1
500,500,499,silviaramos@edem.es,Silvia,Ramos,female,19,BBA in Business Administration,2,"[10, 1, 9, 13, 6, 14, 11, 8, 16]",1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1
501,501,500,chuyguzmán@edem.es,Chuy,Guzmán,male,18,BSc in Engineering and Management,2,"[10, 15]",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
502,502,501,sofíaleal@edem.es,Sofía,Leal,female,19,BBA in Business Administration,3,"[11, 9, 2, 14, 3, 15, 16]",0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1
503,503,503,heribertoromero@edem.es,Heriberto,Romero,male,19,BBA in Business Administration,1,"[7, 14, 11, 16, 2, 4, 9]",0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1
504,504,504,evamaríacomas@edem.es,Eva María,Comas,female,18,BBA in Business Administration,3,"[3, 12, 11, 16, 1, 8, 6, 15, 2, 9, 7, 14, 13, 4]",1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
505,505,505,giselasebastián@edem.es,Gisela,Sebastián,female,21,BSc in Engineering and Management,1,"[8, 15, 5]",0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
506,506,506,emiliagómez@edem.es,Emilia,Gómez,female,19,BBA in Business Administration,4,"[13, 8, 11, 7, 16, 6, 1, 12, 2, 5, 10, 9, 14, 3]",1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1
507,507,507,bernardoramírez@edem.es,Bernardo,Ramírez,male,19,BSc in Engineering and Management,2,"[3, 6]",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
508,508,508,joancañizares@edem.es,Joan,Cañizares,male,19,BBA in Business Administration,2,"[10, 13, 11, 5]",0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
509,509,509,omarpalma@edem.es,Omar,Palma,male,19,BSc in Engineering and Management,1,"[10, 13, 8]",0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
510,510,510,isidoromontenegro@edem.es,Isidoro,Montenegro,male,18,BBA in Business Administration,1,"[13, 14, 11, 1, 8, 3, 9, 4, 15, 6, 10, 5, 12]",1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0
511,511,511,remigiomarí@edem.es,Remigio,Marí,male,18,BSc in Engineering and Management,4,"[10, 11, 13, 12, 15]",0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
512,512,512,juanluisvicens@edem.es,Juan Luis,Vicens,male,19,BBA in Business Administration,1,"[1, 9, 14, 15, 3, 2, 16, 10, 7, 5, 8, 13]",1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1
513,513,513,haroldolastra@edem.es,Haroldo,Lastra,male,27,Master Marketing and Digital Sales,1,"[7, 12, 15, 14, 6, 4, 16, 9, 3, 2]",0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1
514,514,514,albertoestrada@edem.es,Alberto,Estrada,male,18,BBA in Business Administration,1,"[8, 10, 14, 5, 4, 2]",0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0
515,515,515,noécorominas@edem.es,Noé,Corominas,male,25,Master Marketing and Digital Sales,1,"[2, 14, 13, 9, 8, 11]",0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0
516,516,516,felisaechevarría@edem.es,Felisa,Echevarría,female,27,Master Data Analytics,1,"[10, 11, 2]",0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
517,517,517,eutimioplana@edem.es,Eutimio,Plana,male,18,BBA in Business Administration,1,"[4, 16, 12, 10, 8, 6, 11, 3, 15]",0,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1
518,518,518,norbertocosta@edem.es,Norberto,Costa,male,20,BSc in Engineering and Management,1,"[10, 16, 2, 4]",0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
519,519,519,teresavalero@edem.es,Teresa,Valero,female,19,BSc in Engineering and Management,1,"[16, 8, 6, 10, 11, 5, 13, 3, 14, 7, 9]",0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1
520,520,520,marianomariño@edem.es,Mariano,Mariño,male,18,BBA in Business Administration,3,"[6, 1, 16, 4, 13, 11, 7, 5, 14, 2, 8, 3, 12, 10]",1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
521,521,521,hugoguardiola@edem.es,Hugo,Guardiola,male,20,Bootcamp Cybersecurity,1,"[12, 13, 5, 8, 9, 2, 3, 11, 14, 7, 16, 15, 6, 4, 1]",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
522,522,522,lázarorebollo@edem.es,Lázaro,Rebollo,male,18,BBA in Business Administration,1,"[1, 14, 9]",1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
523,523,523,morenaborrás@edem.es,Morena,Borrás,female,18,BBA in Business Administration,4,[13],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
524,524,524,tadeocarbajo@edem.es,Tadeo,Carbajo,male,25,Master Marketing and Digital Sales,1,"[2, 9, 5, 15, 13, 8, 3]",0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0
525,525,525,beatrizacevedo@edem.es,Beatriz,Acevedo,female,18,BBA in Business Administration,4,"[13, 4, 16, 10, 12, 5, 3, 8, 2, 15, 14, 11]",0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
526,526,526,sebastiániñiguez@edem.es,Sebastián,Iñiguez,male,25,Master Marketing and Digital Sales,1,[8],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
